full_name,description,stars,forks,language,url,year,last_updated
AgnostiqHQ/multi-agent-llm,"Lean implementation of various multi-agent LLM methods, including Iteration of Thought (IoT)",122,16,Python,https://github.com/AgnostiqHQ/multi-agent-llm,2025,2025-02-10T05:56:42+00:00
kexinoh/free-OKC,OK Computer in a Box: Your Self-Hosted Agent Workflow Layer,122,3,Python,https://github.com/kexinoh/free-OKC,2025,2025-11-25T16:20:08+00:00
li-xiu-qi/data_analysis_agent,数据分析智能体 (Data Analysis Agent)：基于LLM的智能数据分析智能体,121,25,Python,https://github.com/li-xiu-qi/data_analysis_agent,2025,2025-06-06T08:18:55+00:00
holoviz-topics/panel-chat-examples,"Examples of Chat Bots using Panels chat features: Traditional, LLMs, AI Agents, LangChain, OpenAI etc",121,37,Python,https://github.com/holoviz-topics/panel-chat-examples,2024,2024-12-27T19:47:59+00:00
GURPREETKAURJETHRA/Multi-PDFs_ChatApp_AI-Agent,"Meet MultiPDF 📚 Chat AI App! 🚀 Chat seamlessly with Multiple PDFs using Langchain, Google Gemini Pro & FAISS Vector DB with Seamless Streamlit Deployment. Get instant, accurate responses from Awesome Google Gemini OpenSource language Model. 📚💬 Transform your PDF experience now! 🔥✨",121,68,Python,https://github.com/GURPREETKAURJETHRA/Multi-PDFs_ChatApp_AI-Agent,2024,2024-04-23T08:08:16+00:00
OliverLeeXZ/OPT-BENCH,OPT-BENCH: Evaluating LLM Agent on Large-Scale Search Spaces Optimization Problems,121,8,Python,https://github.com/OliverLeeXZ/OPT-BENCH,2025,2025-07-13T15:27:19+00:00
sbl1996/ygo-agent,AI-driven Yu-Gi-Oh! bot using deep reinforcement learning and LLMs,120,15,Python,https://github.com/sbl1996/ygo-agent,2024,2024-08-16T09:18:24+00:00
kenshiro-o/nagato-ai,Simple cross-LLM AI Agent library,119,10,Python,https://github.com/kenshiro-o/nagato-ai,2025,2025-08-09T08:00:42+00:00
aimclub/OSA,Tool that just makes your open source project better using LLM agents,119,14,Python,https://github.com/aimclub/OSA,2025,2025-11-27T19:47:28+00:00
ChenWu98/agent-attack,[ICLR 2025] Dissecting adversarial robustness of multimodal language model agents,118,6,Python,https://github.com/ChenWu98/agent-attack,2025,2025-02-19T18:11:53+00:00
zjunlp/MachineSoM,[ACL 2024]  Exploring Collaboration Mechanisms for LLM Agents: A Social Psychology View,118,11,Python,https://github.com/zjunlp/MachineSoM,2025,2025-06-06T17:36:28+00:00
sail-sg/Agent-Smith,[ICML 2024] Agent Smith: A Single Image Can Jailbreak One Million Multimodal LLM Agents Exponentially Fast,117,15,Python,https://github.com/sail-sg/Agent-Smith,2024,2024-03-26T03:54:24+00:00
wang-research-lab/agentinstruct,"Code repo for ""Agent Instructs Large Language Models to be General Zero-Shot Reasoners""",117,9,Python,https://github.com/wang-research-lab/agentinstruct,2025,2025-10-20T22:45:07+00:00
wshi83/EhrAgent,[EMNLP'24] EHRAgent: Code Empowers Large Language Models for Complex Tabular Reasoning on Electronic Health Records,116,17,Python,https://github.com/wshi83/EhrAgent,2024,2024-12-26T17:45:46+00:00
sshh12/llm_convo,Use ChatGPT over Twilio to create an AI phone agent (works for incoming or outgoing calls).,115,24,Python,https://github.com/sshh12/llm_convo,2023,2023-09-23T17:33:00+00:00
brightdata/real-estate-ai-agent,"Intelligent Python system that extracts real estate property data as structured JSON using AI agents, Nebius Qwen LLM, and Bright Data MCP.",114,19,Python,https://github.com/brightdata/real-estate-ai-agent,2025,2025-07-30T13:05:05+00:00
howyoungchen/deepRolePlay,DeepRolePlay is a groundbreaking multi-agent role-playing system that completely solves the character forgetting problem of traditional large language models through Agent collaboration mechanisms.,114,11,Python,https://github.com/howyoungchen/deepRolePlay,2025,2025-09-11T17:28:39+00:00
ArcadeAI/SlackAgent,"An assistant for Slack built with Arcade and Langgraph. Interact with Google Calendar, Mail, Github, Search Engines, Firecrawl and more all from within Slack",113,11,Python,https://github.com/ArcadeAI/SlackAgent,2025,2025-06-12T01:48:50+00:00
jlin816/dialop,DialOp: Decision-oriented dialogue environments for collaborative language agents,111,8,Python,https://github.com/jlin816/dialop,2024,2024-11-15T22:11:59+00:00
OmniSteward/OmniSteward,🐼基于LLM Agent的全能管家，通过语音或文字交互，调用工具控制智能家居(HomeAssistant/米家)和电脑。超高拓展性，无限可能。,108,8,Python,https://github.com/OmniSteward/OmniSteward,2024,2024-12-25T12:39:49+00:00
NYU-LLM-CTF/nyuctf_agents,The D-CIPHER and NYU CTF baseline LLM Agents built for NYU CTF Bench,107,27,Python,https://github.com/NYU-LLM-CTF/nyuctf_agents,2025,2025-10-25T20:57:58+00:00
uukuguy/speechless,"LLM based agents with proactive interactions, long-term memory, external tool integration, and local deployment capabilities.",106,10,Python,https://github.com/uukuguy/speechless,2025,2025-07-29T01:51:28+00:00
ZhuJD-China/RainbowGPT,🌈RainbowGPT AI Agent & Dalle3 free & Stock Analysis & GPT-4 Free API & Private LLM Application & SQL Agent for Everyone,106,17,Python,https://github.com/ZhuJD-China/RainbowGPT,2025,2025-02-06T01:28:25+00:00
memberRE/AsyncDriver,[ECCV 2024] Asynchronous Large Language Model Enhanced Planner for Autonomous Driving,106,12,Python,https://github.com/memberRE/AsyncDriver,2025,2025-05-28T07:02:47+00:00
cla7aye15I4nd/PatchAgent,[USENIX Security 25] PatchAgent is a LLM-based practical program repair agent that mimics human expertise. ,105,12,Python,https://github.com/cla7aye15I4nd/PatchAgent,2025,2025-11-25T21:18:00+00:00
EvalsOne/UnionLLM,通过与OpenAI兼容的统一方式调用国内外各种大语言模型和Agent编排工具API的轻量级开源Python工具包。,105,8,Python,https://github.com/EvalsOne/UnionLLM,2025,2025-11-25T15:59:21+00:00
rustsbi/Agent,RustSBI Specialized Domain Knowledge Quiz LLM,104,10,Python,https://github.com/rustsbi/Agent,2025,2025-10-18T05:59:27+00:00
promplate/partial-json-parser,Parse partial JSON generated by LLM,104,9,Python,https://github.com/promplate/partial-json-parser,2025,2025-11-24T09:32:40+00:00
john-adeojo/use-tools,A simple project for enabling LLM agents to use tools.,102,60,Python,https://github.com/john-adeojo/use-tools,2024,2024-06-21T09:57:57+00:00
getfounded/mcp-tool-kit,Agentic abstraction layer for building high precision vertical AI agents written in python for Model Context Protocol.,102,17,Python,https://github.com/getfounded/mcp-tool-kit,2025,2025-07-25T00:38:24+00:00
digithree/ollama-rag,A customizable Retrieval-Augmented Generation (RAG) implementation using Ollama for a private local instance Large Language Model (LLM) agent with a convenient web interface,102,31,Python,https://github.com/digithree/ollama-rag,2025,2025-10-25T15:30:32+00:00
camel-ai/agent-trust,"🤝 The code for ""Can Large Language Model Agents Simulate Human Trust Behaviors?""",102,15,Python,https://github.com/camel-ai/agent-trust,2025,2025-04-06T00:05:34+00:00
llm-platform-security/SecGPT,An Execution Isolation Architecture for LLM-Based Agentic Systems,100,12,Python,https://github.com/llm-platform-security/SecGPT,2025,2025-01-31T18:47:41+00:00
bytedance/Repo2Run,Repo2Run is an LLM-based agent that automates environment configuration by generating error-free Dockerfiles for Python repositories.,100,15,Python,https://github.com/bytedance/Repo2Run,2025,2025-11-18T03:15:50+00:00
lancopku/agent-backdoor-attacks,"Code&Data for the paper ""Watch Out for Your Agents! Investigating Backdoor Threats to LLM-Based Agents"" [NeurIPS 2024]",99,5,Python,https://github.com/lancopku/agent-backdoor-attacks,2024,2024-09-27T03:27:01+00:00
raeudigerRaeffi/turbular,A MCP server allowing LLM agents to easily connect and retrieve data from any database,98,12,Python,https://github.com/raeudigerRaeffi/turbular,2025,2025-08-01T09:34:44+00:00
CelestoAI/agentor,"Fastest way to build, prototype and deploy AI Agents or ANY LLM Application with built-in security layer.",97,23,Python,https://github.com/CelestoAI/agentor,2025,2025-11-28T12:04:40+00:00
surapuramakhil-org/Job_search_agent,"Job search Agent (AI) searches and applies to jobs on your behalf, creating tailored applications for positions that match your skills, making your entire job search hassle-free.",96,27,Python,https://github.com/surapuramakhil-org/Job_search_agent,2025,2025-10-18T19:04:39+00:00
FastMAS/KVCOMM,[NeurIPS'25] KVCOMM: Online Cross-context KV-cache Communication for Efficient LLM-based Multi-agent Systems,96,11,Python,https://github.com/FastMAS/KVCOMM,2025,2025-11-03T03:54:28+00:00
liugangcode/deepevolve,DeepEvolve is a research and coding agent for new algorithm discovery in different science domains with Deep Research and AlphaEvolve.,96,10,Python,https://github.com/liugangcode/deepevolve,2025,2025-10-11T13:35:22+00:00
OSU-NLP-Group/WebDreamer,"[TMLR'25] ""Is Your LLM Secretly a World Model of the Internet? Model-Based Planning for Web Agents""",94,6,Python,https://github.com/OSU-NLP-Group/WebDreamer,2025,2025-10-05T22:44:57+00:00
Agent-One-Lab/AgentFly,Scalable and extensible reinforcement learning for LM agents.,93,7,Python,https://github.com/Agent-One-Lab/AgentFly,2025,2025-11-24T11:39:03+00:00
Gen-Verse/ScoreFlow,ScoreFlow: Mastering LLM Agent Workflows via Score-based Preference Optimization,92,9,Python,https://github.com/Gen-Verse/ScoreFlow,2025,2025-05-22T05:32:48+00:00
PathOnAIOrg/LiteMultiAgent,The Library for LLM-based multi-agent applications,91,17,Python,https://github.com/PathOnAIOrg/LiteMultiAgent,2025,2025-07-18T06:19:35+00:00
snap-stanford/BioDiscoveryAgent,BioDiscoveryAgent is an LLM-based AI agent for closed-loop design of genetic perturbation experiments,91,22,Python,https://github.com/snap-stanford/BioDiscoveryAgent,2025,2025-07-06T20:16:52+00:00
matthewrenze/self-reflection,Self-Reflection in LLM Agents: Effects on Problem-Solving Performance,91,10,Python,https://github.com/matthewrenze/self-reflection,2024,2024-11-25T08:38:03+00:00
OpenAgentLLM/OpenAgent,🔓 The open-source autonomous agent LLM initiative 🔓,91,4,Python,https://github.com/OpenAgentLLM/OpenAgent,2024,2024-02-12T20:43:28+00:00
shellc/iauto,iauto is a low-code engine for building and deploying AI agents,91,12,Python,https://github.com/shellc/iauto,2024,2024-11-22T14:41:52+00:00
nearai/private-ml-sdk,Run LLMs and agents on TEEs leveraging NVIDIA GPU TEE and Intel TDX technologies.,90,22,Python,https://github.com/nearai/private-ml-sdk,2025,2025-10-20T08:18:57+00:00
chain-ml/alphaswarm,"AlphaSwarm is a starter kit for building LLM-powered AI agents that interpret natural language trading strategies, analyze real-time market signals, and autonomously execute trades across multiple chains.",90,14,Python,https://github.com/chain-ml/alphaswarm,2025,2025-04-10T17:29:52+00:00
startino/aitino,Aitino is a platform that allows for the creation of crews of AI Agents to help you automate tasks and solve complex problems.,90,13,Python,https://github.com/startino/aitino,2025,2025-03-21T16:52:34+00:00
nuster1128/MemEngine,A Comprehensive Library for Memory of LLM-based Agents.,89,8,Python,https://github.com/nuster1128/MemEngine,2025,2025-05-13T01:16:42+00:00
bin123apple/MACM,[NeurIPS 2024] MACM: Utilizing a Multi-Agent System for Condition Mining in Solving Complex Mathematical Problems,89,18,Python,https://github.com/bin123apple/MACM,2024,2024-07-24T04:07:19+00:00
HewlettPackard/llmesh,"LLM Agentic Tool Mesh Platform is an innovative platform designed to streamline and enhance the use of AI in various applications. It serves as a central hub to orchestrate 'Intelligent Plugins,' optimizing AI interactions and processes.",88,9,Python,https://github.com/HewlettPackard/llmesh,2025,2025-10-13T13:12:40+00:00
yifanzhang-pro/AutoMathText,[ACL 2025 Findings] Autonomous Data Selection with Zero-shot Generative Classifiers for Mathematical Texts (As Huggingface Daily Papers: https://huggingface.co/papers/2402.07625),88,5,Python,https://github.com/yifanzhang-pro/AutoMathText,2025,2025-11-23T15:54:15+00:00
Shy2593666979/AgentChat,AgentChat 是一个基于 LLM 的智能体交流平台，内置默认 Agent 并支持用户自定义 Agent。通过多轮对话和任务协作，Agent 可以理解并协助完成复杂任务。项目集成 LangChain、Function Call、MCP 协议、RAG、Memory、Milvus 和 ElasticSearch 等技术，实现高效的知识检索与工具调用，使用 FastAPI 构建高性能后端服务。,87,13,Python,https://github.com/Shy2593666979/AgentChat,2025,2025-11-28T09:51:34+00:00
alchemiststudiosDOTai/tunacode,"🍣 TunaCode  AI CLI coding agent with safe git branches, rich tools & multi-LLM support.",87,13,Python,https://github.com/alchemiststudiosDOTai/tunacode,2025,2025-11-28T03:47:22+00:00
kyegomez/RoboCAT,"Implementation of Deepmind's RoboCat: ""Self-Improving Foundation Agent for Robotic Manipulation"" An next generation robot LLM",87,18,Python,https://github.com/kyegomez/RoboCAT,2023,2023-09-04T19:47:21+00:00
brucechou1983/chainlit_langgraph,A seamless integration of Chainlit with LangGraph. Ideal for fast prototyping multi-LLM chatbot or AI agents.,87,7,Python,https://github.com/brucechou1983/chainlit_langgraph,2025,2025-10-27T15:18:16+00:00
iwangjian/Coding-Tutor,Training Turn-by-Turn Verifiers for Dialogue Tutoring Agents: The Curious Case of LLMs as Your Coding Tutors (ACL Findings 2025),86,10,Python,https://github.com/iwangjian/Coding-Tutor,2025,2025-06-02T19:14:02+00:00
9600dev/llmvm,LLM <-> Python agentic runtime prototype,85,19,Python,https://github.com/9600dev/llmvm,2025,2025-08-15T01:23:44+00:00
NygenAnalytics/CyteType,Multi-agent LLM driven cell type annotation for single-cell RNA-Seq data,84,14,Python,https://github.com/NygenAnalytics/CyteType,2025,2025-11-27T13:33:48+00:00
Wenyueh/game_theory,How to create rational LLM-based agents? Using game-theoretic workflows!,84,9,Python,https://github.com/Wenyueh/game_theory,2025,2025-06-08T17:55:46+00:00
YuxingLu613/KARMA,Leveraging Multi-Agent LLMs for Automated Knowledge Graph Enrichment,83,15,Python,https://github.com/YuxingLu613/KARMA,2025,2025-09-23T21:42:28+00:00
yee-yore/DorkAgent,🤖 LLM-powered agent for automated Google Dorking in bug hunting & pentesting.,82,13,Python,https://github.com/yee-yore/DorkAgent,2025,2025-10-28T14:02:37+00:00
yecchen/MIRAI,"Code and Data for ""MIRAI: Evaluating LLM Agents for Event Forecasting""",82,15,Python,https://github.com/yecchen/MIRAI,2024,2024-07-02T02:45:54+00:00
MigoXLab/webqa-agent,"Autonomous web browser agent that audits performance, functionality & UX for engineers and vibe-coding creators. 网页自主评估测试 Agent，一键完成性能、功能与交互体验的测试评估",82,10,Python,https://github.com/MigoXLab/webqa-agent,2025,2025-11-28T07:19:49+00:00
yuki-2025/Dyna_Swarm,AgentNet: Dynamically Graph Structure Selection for LLM-Based Multi-Agent System,82,9,Python,https://github.com/yuki-2025/Dyna_Swarm,2025,2025-10-03T20:05:36+00:00
ConcoLLMic/ConcoLLMic,ConcoLLMic: the first language- and theory-agonistic concolic execution engine via LLM agents,82,1,Python,https://github.com/ConcoLLMic/ConcoLLMic,2025,2025-11-05T19:41:16+00:00
diegovelilla/FreeThinker,FreeThinker is an AI agent that uses free-of-charge API open source LLMs in order to automatize tasks. That meaning that you don't required pay-per-token API keys to run it.,82,8,Python,https://github.com/diegovelilla/FreeThinker,2024,2024-09-14T10:42:15+00:00
crazycloud/data-analysis-llm-agent,A Data analysis agent powered by llm for querying database and visualizing results,81,18,Python,https://github.com/crazycloud/data-analysis-llm-agent,2024,2024-05-06T16:37:40+00:00
Lanerra/saga,"Autonomous, agentic, creative story writing system that incorporates stored embeddings and Knowledge Graphs.",81,8,Python,https://github.com/Lanerra/saga,2025,2025-11-27T04:40:48+00:00
tylerelyt/LLM-Workshop,🌟 Learn Large Language Model development through hands-on projects and real-world implementations,80,26,Python,https://github.com/tylerelyt/LLM-Workshop,2025,2025-11-20T06:38:44+00:00
ZJLAB-AMMI/LLM4RL,"A RL approach to enable cost-effective, intelligent interactions between a local agent and a remote LLM",80,13,Python,https://github.com/ZJLAB-AMMI/LLM4RL,2024,2024-08-22T10:48:16+00:00
Karib0u/kernagent,Headless AI agent for deterministic reverse engineering.,80,8,Python,https://github.com/Karib0u/kernagent,2025,2025-11-13T20:05:22+00:00
famiu/llm_conversation,Python program to make LLM agents play characters and talk to each other.,79,20,Python,https://github.com/famiu/llm_conversation,2025,2025-08-19T22:04:46+00:00
aristoteleo/awesome-bioagent-papers,"Agent self-driven repository on bio-agent papers, i.e. papers on LLM-based agents in biology and medicine.",79,6,Python,https://github.com/aristoteleo/awesome-bioagent-papers,2025,2025-10-19T00:11:57+00:00
longevity-genie/just-agents,"LLM agents done right, no over-engeneering and redundant complexity",78,11,Python,https://github.com/longevity-genie/just-agents,2025,2025-11-22T18:31:18+00:00
ccq1/awsome_kali_MCPServers,awsome kali MCPServers is a set of MCP servers tailored for Kali Linux,78,10,Python,https://github.com/ccq1/awsome_kali_MCPServers,2025,2025-11-16T17:48:43+00:00
whiteducksoftware/flock,🐤🐧 A declarative and highly modular Blackboard Multi Agent System  🐓 🦆,78,9,Python,https://github.com/whiteducksoftware/flock,2025,2025-11-27T16:59:05+00:00
ForzaETH/LLMxRobot,Enhancing Autonomous Driving Systems with On-Board Deployed Large Language Models,78,8,Python,https://github.com/ForzaETH/LLMxRobot,2025,2025-10-17T05:17:51+00:00
zongmin-yu/semantic-scholar-fastmcp-mcp-server,"A FastMCP server implementation for the Semantic Scholar API, providing comprehensive access to academic paper data, author information, and citation networks.",77,13,Python,https://github.com/zongmin-yu/semantic-scholar-fastmcp-mcp-server,2025,2025-04-16T10:38:37+00:00
groovyBugify/aws-security-mcp,"A Model Context Protocol server that connects AI assistants like Claude to AWS security services, allowing them to autonomously query, inspect, and analyze AWS infrastructure for security issues and misconfigurations.",77,15,Python,https://github.com/groovyBugify/aws-security-mcp,2025,2025-07-25T19:54:54+00:00
sola-st/RepairAgent,RepairAgent is an autonomous LLM-based agent for software repair. ,76,18,Python,https://github.com/sola-st/RepairAgent,2025,2025-07-24T10:56:01+00:00
Debapriya-source/nyaya-gpt,AI agent with RAG+ReAct  on Indian Constitution & BNS,76,19,Python,https://github.com/Debapriya-source/nyaya-gpt,2025,2025-06-27T20:46:42+00:00
agentclientprotocol/python-sdk,Python SDK for ACP clients and agents.,75,7,Python,https://github.com/agentclientprotocol/python-sdk,2025,2025-11-26T08:57:42+00:00
MAGIC-AI4Med/DiagGym,A virtual clinical environment for self‑evolving LLM diagnostic agents.,75,6,Python,https://github.com/MAGIC-AI4Med/DiagGym,2025,2025-10-31T08:10:24+00:00
tiannuo-yang/SearchAgent-X,A High-Efficiency System of Large Language Model Based Search Agents,75,5,Python,https://github.com/tiannuo-yang/SearchAgent-X,2025,2025-07-02T09:19:55+00:00
acoronadoc/chatbot-sample,"Repositorio-Tutorial para desarrollo de chatbots, aplicaciones con  LLMs y Agentes IA",74,8,Python,https://github.com/acoronadoc/chatbot-sample,2025,2025-02-17T08:36:58+00:00
WeiminXiong/MPO,MPO: Boosting LLM Agents with Meta Plan Optimization (EMNLP 2025 Findings),74,5,Python,https://github.com/WeiminXiong/MPO,2025,2025-08-20T17:40:27+00:00
Saik0s/DevAssistant,Personal Task-Driven Autonomous Agent,74,9,Python,https://github.com/Saik0s/DevAssistant,2023,2023-04-27T00:06:53+00:00
petermartens98/GPT4-LangChain-Internet-Research-Agent-App,"Python Streamlit web app utilizing OpenAI (GPT4) and LangChain LLM tools with access to Wikipedia, DuckDuckgo Search, and a ChromaDB with previous research embeddings. Ultimately delivering a research report for a user-specified input, including an introduction, quantitative facts, as well as relevant publications, books, and youtube links.",74,15,Python,https://github.com/petermartens98/GPT4-LangChain-Internet-Research-Agent-App,2023,2023-07-21T12:59:11+00:00
gersteinlab/ChemAgent,[ICLR 2025]ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning https://arxiv.org/abs/2501.06590,74,11,Python,https://github.com/gersteinlab/ChemAgent,2025,2025-07-31T08:54:14+00:00
imanoop7/Financial-Analysis--Multi-Agent-Open-Source-LLM,,73,24,Python,https://github.com/imanoop7/Financial-Analysis--Multi-Agent-Open-Source-LLM,2024,2024-11-20T18:15:55+00:00
zou-group/sirius,SiriuS: Self-improving Multi-agent Systems via Bootstrapped Reasoning,73,9,Python,https://github.com/zou-group/sirius,2025,2025-11-11T05:26:03+00:00
nsbradford/VimGPT,Experimental LLM agent/toolkit with direct Vim access using neovim/pynvim,73,5,Python,https://github.com/nsbradford/VimGPT,2024,2024-09-30T01:02:00+00:00
tarun7r/deep-research-agent,Multi-agent autonomous research system using LangGraph and LangChain. Generates citation-backed reports with credibility scoring and web search,72,12,Python,https://github.com/tarun7r/deep-research-agent,2025,2025-11-23T05:07:25+00:00
keithyh/ashare_invest_llm,forked from 24mlight/A_Share_investment_Agent,71,26,,https://github.com/keithyh/ashare_invest_llm,2025,2025-01-09T07:08:04+00:00
LexiestLeszek/InvestorGPT,InvestorGPT is an AI agent that analyzes the stock that dropped in its price recently and calculates chance for the company to recover the stock price back.,71,27,Python,https://github.com/LexiestLeszek/InvestorGPT,2024,2024-03-07T05:08:42+00:00
robocorp/llmstatemachine,A Python library for building GPT-powered agents with state machine logic and chat history memory.,70,4,Python,https://github.com/robocorp/llmstatemachine,2024,2024-01-02T16:32:58+00:00
wsargent/groundedllm,AI agent grounded with search and extract tools to reduce hallucination.,70,12,Python,https://github.com/wsargent/groundedllm,2025,2025-11-27T05:48:12+00:00
MASWorks/MAS-GPT,Official implementation of MAS-GPT: Training LLMs to Build LLM-based Multi-Agent Systems,70,3,Python,https://github.com/MASWorks/MAS-GPT,2025,2025-06-26T08:58:33+00:00
Antropath/minimal-agent,Minimal and educational implementation of an LLM agent.,69,12,Python,https://github.com/Antropath/minimal-agent,2025,2025-07-06T05:23:29+00:00
taylorwilsdon/quantconnect-mcp,"QuantConnect Algorithmic Trading Platform Orchestration MCP - Agentic LLM Driven Trading Strategy Design, Research & Implementation",69,19,Python,https://github.com/taylorwilsdon/quantconnect-mcp,2025,2025-08-24T17:16:26+00:00
Extensible-AI/DAGent,Build AI Agents with Your Existing Python Code!,69,6,Python,https://github.com/Extensible-AI/DAGent,2024,2024-10-26T14:55:40+00:00
benavlabs/clientai,A unified client for AI providers with built-in agent support.,69,6,Python,https://github.com/benavlabs/clientai,2025,2025-07-06T01:19:56+00:00
bwz96sco/or_llm_agent,OR-LLM-Agent: Automating Modeling and Solving of Operations Research Optimization Problems with Reasoning LLM,68,11,Python,https://github.com/bwz96sco/or_llm_agent,2025,2025-08-28T01:05:31+00:00
leolee99/LD-Agent,"[NAACL 2025] The implementation of paper ""Hello Again! LLM-powered Personalized Agent for Long-term Dialogue"".",68,4,Python,https://github.com/leolee99/LD-Agent,2025,2025-05-02T07:31:53+00:00
marcosomma/orka-reasoning,"Orchestrator Kit for Agentic Reasoning - OrKa is a modular AI orchestration system that transforms Large Language Models (LLMs) into composable agents capable of reasoning, fact-checking, and constructing answers with transparent traceability.",68,10,Python,https://github.com/marcosomma/orka-reasoning,2025,2025-11-27T09:05:59+00:00
dualverse-ai/station,"The Station, an open-world multi-agent environment that models a miniature scientific ecosystem.",68,5,Python,https://github.com/dualverse-ai/station,2025,2025-11-28T06:28:13+00:00
wshi83/MedAgentGym,[arxiv'25] MedAgentGYM: Training LLM Agents for Code-Based Medical Reasoning at Scale,67,3,Python,https://github.com/wshi83/MedAgentGym,2025,2025-08-05T22:53:05+00:00
trishullab/copra,COPRA: An in-COntext PRoof Agent which uses LLMs like GPTs to prove theorems in formal languages.,67,12,Python,https://github.com/trishullab/copra,2025,2025-11-22T21:57:51+00:00
jeanjerome/ai-agile-team,"An innovative Python project that integrates AI-driven agents for Agile software development, leveraging advanced language models and collaborative task automation.",67,15,Python,https://github.com/jeanjerome/ai-agile-team,2024,2024-11-10T12:04:17+00:00
thunlp/Optima,"Code for paper ""Optima: Optimizing Effectiveness and Efficiency for LLM-Based Multi-Agent System""",67,5,Python,https://github.com/thunlp/Optima,2024,2024-11-14T12:09:20+00:00
YaooXu/GoG,Generate-on-Graph: Treat LLM as both Agent and KG for Incomplete Knowledge Graph Question Answering. EMNLP 2024 Main,67,7,Python,https://github.com/YaooXu/GoG,2024,2024-10-24T16:24:47+00:00
chengjunyan1/AAPM,"Code and data for the paper ""Empirical Asset Pricing with Large Language Model Agents"".",67,12,Python,https://github.com/chengjunyan1/AAPM,2025,2025-05-25T01:17:37+00:00
HarderThenHarder/AgentLife,A small open source 3D agent simulator based on LLM.,66,8,Python,https://github.com/HarderThenHarder/AgentLife,2024,2024-12-01T11:12:08+00:00
longevity-genie/just-chat,Make your LLM agent and chat with it simple and fast!,66,11,Python,https://github.com/longevity-genie/just-chat,2025,2025-11-22T13:41:23+00:00
redpanda-data/agent,unreasonably good developer experience for enterprise agents,65,4,Python,https://github.com/redpanda-data/agent,2025,2025-07-19T11:06:04+00:00
nachoal/ai-fleet,AI Agent fleet manager for parallel agentic systems like claude code and codex,65,4,Python,https://github.com/nachoal/ai-fleet,2025,2025-06-06T00:07:15+00:00
evalops/dspy-micro-agent,"Minimal agent runtime built with DSPy modules and a thin Python loop. Includes CLI, FastAPI server, and eval harness with OpenAI/Ollama support.",65,6,Python,https://github.com/evalops/dspy-micro-agent,2025,2025-09-09T03:52:35+00:00
usail-hkust/LLM-MM-Agent,[NeurIPS2025] MM-Agent: LLM as Agents for Real-world Mathematical Modeling Problem,64,10,Python,https://github.com/usail-hkust/LLM-MM-Agent,2025,2025-10-21T06:59:23+00:00
yacwagh/FAAST,"Prototype of Full Agentic Application Security Testing, FAAST = SAST + DAST + LLM agents",64,9,Python,https://github.com/yacwagh/FAAST,2025,2025-05-01T08:00:31+00:00
allenai/codenav,CodeNav is an LLM agent that navigates and leverages previously unseen code repositories to solve user queries. ,64,11,Python,https://github.com/allenai/codenav,2024,2024-08-21T23:15:23+00:00
WeiminXiong/IPR,Watch Every Step! LLM Agent Learning via  Iterative Step-level Process Refinement (EMNLP 2024 Main Conference),63,9,Python,https://github.com/WeiminXiong/IPR,2024,2024-10-18T07:13:49+00:00
Alibaba-Quark/SSP,Search Self-Play: Pushing the Frontier of Agent Capability without Supervision,63,4,Python,https://github.com/Alibaba-Quark/SSP,2025,2025-11-13T17:04:15+00:00
